Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR27026226;2/12/2023 5:49;2/12/2023 5:47;98066;50355889;98066;513;30;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026226/SRR27026226.lite.1;SRX22718031;NJ2021_6_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708862;SAMN38110390;simple;1561972;seawater metagenome;112_095_220128_999_3009_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;472235E521034FCADC274348D05045D1;996FB3C00171C0677E69CF7014D9EA9B
SRR27026224;2/12/2023 5:49;2/12/2023 5:46;88887;42869016;88887;482;25;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026224/SRR27026224.lite.1;SRX22718033;NJ2021_6_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708864;SAMN38110391;simple;1561972;seawater metagenome;112_095_220128_999_3009_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;8B20094FEC01A0A0EF9DEBF75AFE3AA4;785EA415810DC059E99E3FF50CA4783A
SRR27026290;2/12/2023 5:49;2/12/2023 5:46;3686;1399611;3686;379;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026290/SRR27026290.lite.1;SRX22717967;NJ2021_93_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708798;SAMN38110404;simple;1561972;seawater metagenome;112_095_220128_999_3013_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;899570837AD8E61402475971B075C9AF;AAC8E17138EF8B98ECAAB919E8367EE3
SRR27026289;2/12/2023 5:49;2/12/2023 5:46;2003;875493;2003;437;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026289/SRR27026289.lite.1;SRX22717968;NJ2021_93_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708799;SAMN38110405;simple;1561972;seawater metagenome;112_095_220128_999_3013_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;702C07B65AAF782259BEC4FD253936A2;6A3DACFFACDFBFCDEC42892A8351686F
SRR27026288;2/12/2023 5:49;2/12/2023 5:46;15269;6441135;15269;421;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026288/SRR27026288.lite.1;SRX22717969;NJ2021_93_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708800;SAMN38110406;simple;1561972;seawater metagenome;112_095_220128_999_3013_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;FD00F55F14316BDC8A6BE61120AF45A6;C07B6DA529C68BD6CE774D947D1AF182
SRR27026287;2/12/2023 5:49;2/12/2023 5:46;2345;961401;2345;409;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026287/SRR27026287.lite.1;SRX22717970;NJ2021_93_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708801;SAMN38110407;simple;1561972;seawater metagenome;112_095_220128_999_3014_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;0BDB82F5467C20A8D4E29A25D8CBC6CC;B614A69EA58BF471305385E78A6F56C9
SRR27026286;2/12/2023 5:49;2/12/2023 5:46;1577;795946;1577;504;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026286/SRR27026286.lite.1;SRX22717971;NJ2021_93_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708802;SAMN38110408;simple;1561972;seawater metagenome;112_095_220128_999_3014_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;8C6E79705207C9AE85620E61AA71ED3B;8399D03CB7567DFBC4972230F446D7C1
SRR27026285;2/12/2023 5:49;2/12/2023 5:46;7284;3060634;7284;420;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026285/SRR27026285.lite.1;SRX22717972;NJ2021_93_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708803;SAMN38110409;simple;1561972;seawater metagenome;112_095_220128_999_3014_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;DE3C4B803ED72177F652FF2FC0F2BB49;5F8AC08C2580CC73E4C5B7C991E422D1
SRR27026160;2/12/2023 5:49;2/12/2023 5:46;21749;8286424;21749;381;4;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026160/SRR27026160.lite.1;SRX22718097;NJ2021_neg_filter_6_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708928;SAMN38110743;simple;256318;metagenome;112_095_220128_999_3017_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;A8B69AEBBB6E3F72A6BF2253076D3748;9B52A6EB4EE996CDD8C2821A41DFFAA3
SRR27026159;2/12/2023 7:53;2/12/2023 7:50;34462;12801084;34462;371;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026159/SRR27026159.lite.1;SRX22718098;NJ2021_neg_filter_6_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708929;SAMN38110744;simple;256318;metagenome;112_095_220128_999_3017_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;4639BCA7CBC874396381FC2461638071;F3917B10B4848EC7358CAC1A63E97F2C
SRR27026158;2/12/2023 7:53;2/12/2023 7:52;37770;14492867;37755;383;7;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026158/SRR27026158.lite.1;SRX22718099;NJ2021_neg_filter_6_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708931;SAMN38110745;simple;256318;metagenome;112_095_220128_999_3017_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;3B323600C2566C76926531AF64717390;181F954E06D94FA28228DC0B26743D56
SRR27026476;2/12/2023 5:55;2/12/2023 5:51;3676;1464803;3676;398;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026476/SRR27026476.lite.1;SRX22718225;NJ2021_24_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709056;SAMN38110350;simple;1561972;seawater metagenome;112_095_220201_999_2989_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;E3D4944659E747910C9677BD612BCCC5;E4B2DEC2A0BE32690FD2AC4FE4B78366
SRR27026464;2/12/2023 5:55;2/12/2023 5:52;33941;16644215;33941;490;10;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026464/SRR27026464.lite.1;SRX22718237;NJ2021_24_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709069;SAMN38110351;simple;1561972;seawater metagenome;112_095_220201_999_2989_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;72C1DAC0BC862EAD154DF5033006E2C7;E73337D376F4906AA5DD444656DFB9BD
SRR27026156;2/12/2023 5:49;2/12/2023 5:46;24364;9802238;24364;402;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026156/SRR27026156.lite.1;SRX22718101;NJ2021_24_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708932;SAMN38110352;simple;1561972;seawater metagenome;112_095_220201_999_2989_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;3D92107E56F8E960E067B8F4DBE30906;553D36C4EFA14695B973F5860A65471F
SRR27026368;2/12/2023 5:53;2/12/2023 5:46;20341;8364696;20341;411;4;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026368/SRR27026368.lite.1;SRX22718333;NJ2021_23_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709164;SAMN38110338;simple;1561972;seawater metagenome;112_095_220201_999_2990_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;A6E77ADF6E53CD403CFBEC072FE20292;7285870036D496D201BF4702E5BC4561
SRR27026253;2/12/2023 5:49;2/12/2023 5:46;43779;22506338;43779;514;14;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026253/SRR27026253.lite.1;SRX22718004;NJ2021_23_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708834;SAMN38110339;simple;1561972;seawater metagenome;112_095_220201_999_2990_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;F0E63B1374F551C69FEDDF4117A06EB2;92201E2DA0CD374A23376BCAA5B42681
SRR27026242;2/12/2023 5:49;2/12/2023 5:47;40617;16504624;40617;406;9;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026242/SRR27026242.lite.1;SRX22718015;NJ2021_23_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708846;SAMN38110340;simple;1561972;seawater metagenome;112_095_220201_999_2990_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;C71E6B908D78BB971AF5DD2CB75CA33B;BFA8D3F88EA28AB7F5AA864A2AC82EDF
SRR27026358;2/12/2023 5:53;2/12/2023 5:46;7433;2970711;7433;399;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026358/SRR27026358.lite.1;SRX22718343;NJ2021_23_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709174;SAMN38110341;simple;1561972;seawater metagenome;112_095_220201_999_2991_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;9F1955A98383C3D3D2DAC71C47290811;47175561B2B5895F09BEC56AA5AB8C7D
SRR27026347;2/12/2023 5:53;2/12/2023 5:47;22159;10992299;22159;496;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026347/SRR27026347.lite.1;SRX22718354;NJ2021_23_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709185;SAMN38110342;simple;1561972;seawater metagenome;112_095_220201_999_2991_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;83E29EF4B781C010F65DA79EF97422A2;42586E78316D6639406902C81706FE4A
SRR27026336;2/12/2023 5:53;2/12/2023 5:46;15774;5989853;15774;379;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026336/SRR27026336.lite.1;SRX22718365;NJ2021_23_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709196;SAMN38110343;simple;1561972;seawater metagenome;112_095_220201_999_2991_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;5DAD0259144C9E754D7C058910C91194;AB249CC646CE5832BCA3AACC414F0708
SRR27026145;2/12/2023 5:49;2/12/2023 5:46;9528;3317517;9528;348;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026145/SRR27026145.lite.1;SRX22718112;NJ2021_24_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708943;SAMN38110353;simple;1561972;seawater metagenome;112_095_220201_999_2993_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;32CDF419F7A41434BC2A9BD3072DCF94;A6A4B127D184F22F42C16A312BE2706D
SRR27026455;2/12/2023 5:55;2/12/2023 5:51;20587;7535534;20586;366;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026455/SRR27026455.lite.1;SRX22718246;NJ2021_24_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709077;SAMN38110354;simple;1561972;seawater metagenome;112_095_220201_999_2993_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;8F7E7DB9D60D69331C3722851C181A4E;9C69EE461725BAFBC28FA4C035E66A0B
SRR27026444;2/12/2023 5:55;2/12/2023 5:51;18574;6408897;18574;345;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026444/SRR27026444.lite.1;SRX22718257;NJ2021_24_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709089;SAMN38110355;simple;1561972;seawater metagenome;112_095_220201_999_2993_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;08A910F94431CCE7D3320499DFA0DB99;BDF623CEC800C8B99A6EA264B8B916E5
SRR27026292;2/12/2023 5:49;2/12/2023 5:46;7861;2982758;7861;379;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026292/SRR27026292.lite.1;SRX22717965;NJ2021_24_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708796;SAMN38110347;simple;1561972;seawater metagenome;112_095_220201_999_2999_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;54555E1E3B066C622B8B8124753E461E;5A9C1137DC473AD28B007C88349EE8EB
SRR27026498;2/12/2023 5:55;2/12/2023 5:51;25647;11551310;25647;450;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026498/SRR27026498.lite.1;SRX22718203;NJ2021_24_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709033;SAMN38110348;simple;1561972;seawater metagenome;112_095_220201_999_2999_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;977EA58CEA8CEF3F596F0F91BF5B1307;74A5852E7F2CF6845078677ACC7D83D7
SRR27026487;2/12/2023 5:55;2/12/2023 5:51;16718;6047887;16717;361;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026487/SRR27026487.lite.1;SRX22718214;NJ2021_24_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709045;SAMN38110349;simple;1561972;seawater metagenome;112_095_220201_999_2999_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;4D8AE41DA7D37D67FEAFEB2DE4C43978;E1BEEEC1EFB02E50F3435634E19BC8A4
SRR27026223;2/12/2023 5:49;2/12/2023 5:46;33858;14840651;33858;438;8;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026223/SRR27026223.lite.1;SRX22718034;NJ2021_92_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708866;SAMN38110392;simple;1561972;seawater metagenome;112_095_220201_999_3002_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;8645DE30C2199572A1C81FCA660EA007;E6F12FFF457AE156275ECE64EB2C8800
SRR27026222;2/12/2023 5:49;2/12/2023 5:47;83282;42438982;83282;509;26;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026222/SRR27026222.lite.1;SRX22718035;NJ2021_92_1_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708865;SAMN38110393;simple;1561972;seawater metagenome;112_095_220201_999_3002_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;AB967468A11D122E3AE93C197FA12044;F95C81744CC7863447F2187865BCB70B
SRR27026221;2/12/2023 7:53;2/12/2023 7:51;64280;24469145;64248;380;13;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026221/SRR27026221.lite.1;SRX22718036;NJ2021_92_1_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708867;SAMN38110394;simple;1561972;seawater metagenome;112_095_220201_999_3002_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;4B79483A2A629194A4728D9AC2886166;24EBAF81538F1BB19F5275A6B82ED96F
SRR27026482;2/12/2023 5:55;2/12/2023 5:51;504;212000;504;420;0;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026482/SRR27026482.lite.1;SRX22718219;NJ2021_neg_control_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709051;SAMN38110716;simple;256318;metagenome;112_095_220201_999_3004_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;C97D548FDA58EE22C9DB82D76C9AB84A;8A9602AE138E6DF1F7A2632F67CDCE02
SRR27026481;2/12/2023 5:55;2/12/2023 5:51;16428;6145051;16428;374;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026481/SRR27026481.lite.1;SRX22718220;NJ2021_neg_control_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709050;SAMN38110717;simple;256318;metagenome;112_095_220201_999_3004_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;DE907674DB21CDF83D02C48011C07442;918050E95839745E97202B87C4293C81
SRR27026480;2/12/2023 5:55;2/12/2023 5:51;4083;1735203;4080;424;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026480/SRR27026480.lite.1;SRX22718221;NJ2021_neg_control_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709053;SAMN38110718;simple;256318;metagenome;112_095_220201_999_3004_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;3594972D5AA823E36A2CFEC7B8C0C5B3;840C47890B55A3C97B898B227CBA633B
SRR27026436;2/12/2023 5:55;2/12/2023 5:51;15786;5665905;15786;358;2;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026436/SRR27026436.lite.1;SRX22718265;NJ2021_3_2_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19709095;SAMN38110359;simple;1561972;seawater metagenome;112_095_220201_999_3008_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;9D88191F0E220742B5D4FF9563C5EE8C;150C8B96034DD29CDE8C745FC0907222
SRR27026139;2/12/2023 5:49;2/12/2023 5:46;23301;9106806;23301;390;5;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026139/SRR27026139.lite.1;SRX22718118;NJ2021_3_2_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708949;SAMN38110360;simple;1561972;seawater metagenome;112_095_220201_999_3008_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;691263D4D51D23F58716B1BA5E11A904;A6270D3673099825E102BEADD72CCCA0
SRR27026137;2/12/2023 5:49;2/12/2023 5:46;35735;12918373;35735;361;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026137/SRR27026137.lite.1;SRX22718120;NJ2021_3_2_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708950;SAMN38110361;simple;1561972;seawater metagenome;112_095_220201_999_3008_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;43C1E01399C3F0900860028E74687CA6;A5990FB6E9934D3CB00AA95348855483
SRR27026127;2/12/2023 5:49;2/12/2023 5:46;10284;3654540;10284;355;1;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026127/SRR27026127.lite.1;SRX22718130;NJ2021_1_3_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708961;SAMN38110317;simple;1561972;seawater metagenome;112_095_220201_999_3010_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;42CE1AA22C76FDAF749C97C6059E0CC7;1232757872EA8CC1D65A595AD454D7B7
SRR27026116;2/12/2023 5:50;2/12/2023 5:46;28060;11153731;28060;397;6;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026116/SRR27026116.lite.1;SRX22718141;NJ2021_1_3_2;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708972;SAMN38110318;simple;1561972;seawater metagenome;112_095_220201_999_3010_455_02_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;7B082FEB6BBA4F99BB3BF7E88BCF8BE7;A5558324C1042A65714B2426EE21914B
SRR27026225;2/12/2023 5:49;2/12/2023 5:46;21818;7603675;21818;348;3;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026225/SRR27026225.lite.1;SRX22718032;NJ2021_1_3_3;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708863;SAMN38110319;simple;1561972;seawater metagenome;112_095_220201_999_3010_455_03_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;571E8A1F5010F67C4444A177FE35A06C;FA659A676E06792E6E17C085CAF434BC
SRR27026213;2/12/2023 5:49;2/12/2023 5:46;15805;7570807;15798;479;4;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR027/27026/SRR27026213/SRR27026213.lite.1;SRX22718044;NJ2021_93_1_1;AMPLICON;PCR;METAGENOMIC;PAIRED;0;0;ILLUMINA;Illumina MiSeq;SRP475428;PRJNA1032405;;1032405;SRS19708874;SAMN38110401;simple;1561972;seawater metagenome;112_095_220201_999_3012_455_01_3331;;;;;;;no;;;;;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;SRA1761605;;public;969401E0FD1F5A17EB860DB7E294404C;24F7E1F14004062B56151088CA15B3BC
