Run;Assay Type;AvgSpotLen;Bases;BioProject;BioSample;BioSampleModel;Bytes;Center Name;Collection_Date;Consent;DATASTORE filetype;DATASTORE provider;DATASTORE region;Depth;env_broad_scale;env_local_scale;env_medium;Experiment;geo_loc_name_country;geo_loc_name_country_continent;geo_loc_name;Instrument;lat_lon;Library Name;LibraryLayout;LibrarySelection;LibrarySource;Organism;Platform;ReleaseDate;Repeat_experiment;create_date;version;samp_collect_device;samp_mat_process;samp_size;samp_vol_we_dna_ext;Sample Name;size_frac;SRA Study;neg_cont_type;tot_depth_water_col;silicate;samp_store_dur;samp_store_loc;samp_store_temp
SRR27452985;AMPLICON;438;1245395;PRJNA1032405;SAMN38357864;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;735980;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Offshore;seawater;SRX23124668;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.4815 N 2.4509 E;ft421_bottom_1_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft421_bottom_1_3;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221206_999_3440_460_03_3841;0,45;SRP475428;not applicable;30,6;;;;
SRR27452986;AMPLICON;411;572870;PRJNA1032405;SAMN38357863;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;367557;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Offshore;seawater;SRX23124667;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.4815 N 2.4509 E;ft421_bottom_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft421_bottom_1_2;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221206_999_3440_460_02_3841;0,45;SRP475428;not applicable;30,6;;;;
SRR27452987;AMPLICON;377;291717;PRJNA1032405;SAMN38357862;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;215015;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;2/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Offshore;seawater;SRX23124666;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.4815 N 2.4509 E;ft421_bottom_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft421_bottom_1_1;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221206_999_3440_460_01_3841;0,45;SRP475428;not applicable;30,6;;;;
SRR27452988;AMPLICON;437;4360826;PRJNA1032405;SAMN38357861;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;2546516;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;30/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124665;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.43329 N 2.80785 E;ft330_bottom_5_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft330_bottom_5_3;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;680;112_099_221209_999_3404_460_03_3841;0,45;SRP475428;not applicable;17,3;;;;
SRR27452989;AMPLICON;453;900154;PRJNA1032405;SAMN38357860;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;563661;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;30/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124664;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.43329 N 2.80785 E;ft330_bottom_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft330_bottom_5_2;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;680;112_099_221209_999_3404_460_02_3841;0,45;SRP475428;not applicable;17,3;;;;
SRR27452990;AMPLICON;500;46546956;PRJNA1032405;SAMN38357859;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;25681916;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;30/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124663;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.43329 N 2.80785 E;ft330_bottom_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft330_bottom_5_1;2024-01-08T06:24:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;680;112_099_221209_999_3404_460_01_3841;0,45;SRP475428;not applicable;17,3;;;;
SRR27452991;AMPLICON;399;688321;PRJNA1032405;SAMN38357858;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;466023;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;30/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124662;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.43329 N 2.80785 E;ft330_bottom_4_3;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft330_bottom_4_3;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;700;112_099_221201_999_3403_460_03_3841;0,45;SRP475428;not applicable;17,3;;;;
SRR27452992;AMPLICON;415;90684;PRJNA1032405;SAMN38357857;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;118789;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;30/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124661;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.43329 N 2.80785 E;ft330_bottom_4_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft330_bottom_4_2;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;700;112_099_221201_999_3403_460_02_3841;0,45;SRP475428;not applicable;17,3;;;;
SRR27452993;AMPLICON;514;489007;PRJNA1032405;SAMN38358234;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;386603;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124659;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_5_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_5_1;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221202_999_3495_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452994;AMPLICON;513;22292657;PRJNA1032405;SAMN38358233;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;14511162;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124658;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_4_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_4_3;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221202_999_3494_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452995;AMPLICON;515;31113988;PRJNA1032405;SAMN38358232;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;20045871;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124657;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_4_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_4_2;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221202_999_3494_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452996;AMPLICON;515;44718084;PRJNA1032405;SAMN38358231;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;29020378;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124656;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_4_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_4_1;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221202_999_3494_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452997;AMPLICON;519;15040689;PRJNA1032405;SAMN38358230;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;10212227;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124655;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_3_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_3_3;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221209_999_3455_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452998;AMPLICON;521;23655846;PRJNA1032405;SAMN38358229;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;15958288;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124654;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_3_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_3_2;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221209_999_3455_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27452999;AMPLICON;520;47198364;PRJNA1032405;SAMN38358228;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;31743718;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124653;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_3_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_3_1;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1990;112_099_221209_999_3455_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453000;AMPLICON;368;808557;PRJNA1032405;SAMN38358227;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;436643;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124652;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_2_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_2_3;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;missing;112_099_221130_999_3409_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453001;AMPLICON;414;1371050;PRJNA1032405;SAMN38358226;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;827260;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124651;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_2_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_2_2;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;missing;112_099_221130_999_3409_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453002;AMPLICON;431;424506;PRJNA1032405;SAMN38357803;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;290308;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;6/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;surface;marine;Coastal;seawater;SRX23124650;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.1853 N 2.70142 E;ft120_surface_1_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft120_surface_1_2;2024-01-08T06:23:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1060;112_099_221209_999_3469_460_02_3841;0,45;SRP475428;not applicable;6;;;;
SRR27453003;AMPLICON;390;239625;PRJNA1032405;SAMN38358225;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;187828;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124649;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_2_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_2_1;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;missing;112_099_221130_999_3409_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453004;AMPLICON;494;587518;PRJNA1032405;SAMN38358224;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;454149;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124648;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_1_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_1_3;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221130_999_3405_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453005;AMPLICON;518;376029;PRJNA1032405;SAMN38358223;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;323226;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124647;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_1_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_1_2;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221130_999_3405_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453006;AMPLICON;518;158236;PRJNA1032405;SAMN38358222;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;173446;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;not applicable;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124646;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Filter_1_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Filter_1_1;2024-01-08T06:23:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;2000;112_099_221130_999_3405_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453007;AMPLICON;504;11446116;PRJNA1032405;SAMN38358221;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;6888504;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124645;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_9_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_9_3;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1300;112_099_221207_999_3499_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453008;AMPLICON;502;14617412;PRJNA1032405;SAMN38358220;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;8565495;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124644;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_9_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_9_2;2024-01-08T06:24:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1300;112_099_221207_999_3499_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453009;AMPLICON;494;3314926;PRJNA1032405;SAMN38358219;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1980042;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124643;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_9_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_9_1;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1300;112_099_221207_999_3499_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453010;AMPLICON;499;7037453;PRJNA1032405;SAMN38358218;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4505074;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124642;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_8_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_8_3;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1260;112_099_221207_999_3498_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453011;AMPLICON;512;1101982;PRJNA1032405;SAMN38358217;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;785643;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124641;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_8_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_8_2;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1260;112_099_221207_999_3498_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453012;AMPLICON;507;8948049;PRJNA1032405;SAMN38358216;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;5811981;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124640;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_8_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_8_1;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1260;112_099_221207_999_3498_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453013;AMPLICON;411;691668;PRJNA1032405;SAMN38357802;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;441598;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;6/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;surface;marine;Coastal;seawater;SRX23124639;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.1853 N 2.70142 E;ft120_surface_1_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ft120_surface_1_1;2024-01-08T06:27:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1060;112_099_221209_999_3469_460_01_3841;0,45;SRP475428;not applicable;6;;;;
SRR27453014;AMPLICON;487;551560;PRJNA1032405;SAMN38358215;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;395156;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124638;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_7_3;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_7_3;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1390;112_099_221201_999_3497_460_03_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453015;AMPLICON;509;838665;PRJNA1032405;SAMN38358214;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;595400;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124637;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_7_2;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_7_2;2024-01-08T06:27:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1390;112_099_221201_999_3497_460_02_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453016;AMPLICON;511;2927328;PRJNA1032405;SAMN38358213;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;1890753;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;7/10/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;not applicable;not applicable;not applicable;source water;SRX23124783;uncalculated;uncalculated;not applicable;Illumina MiSeq;not applicable;Neg_Field_7_1;PAIRED;PCR;METAGENOMIC;metagenome;ILLUMINA;2024-01-08T00:00:00Z;Neg_Field_7_1;2024-01-08T06:28:00Z;1;not applicable;MiFish_U/E_F-tag|MiFish_U/E_R-tag;not applicable;1390;112_099_221201_999_3497_460_01_3841;0,45;SRP475428;commercial sourcewater metagenome;not applicable;;;;
SRR27453017;AMPLICON;405;359388;PRJNA1032405;SAMN38358145;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;253974;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;28/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124635;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.52415 N 2.83204 E;ftWT2tris_bottom_5_2;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ftWT2tris_bottom_5_2;2024-01-08T06:28:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1795;112_099_221202_999_3349_460_02_3841;0,45;SRP475428;not applicable;27,7;;;;
SRR27453018;AMPLICON;418;9077042;PRJNA1032405;SAMN38358144;MIMARKS.survey,MIGS/MIMS/MIMARKS.water;4771170;ROYAL BELGIAN INSTITUTE OF NATURAL SCIENCES;28/09/2022;public;fastq,run.zq,sra;gs,ncbi,s3;gs.us-east1,ncbi.public,s3.us-east-1;bottom;marine;Transition;seawater;SRX23124634;Belgium;Europe;Belgium:North Sea;Illumina MiSeq;51.52415 N 2.83204 E;ftWT2tris_bottom_5_1;PAIRED;PCR;METAGENOMIC;seawater metagenome;ILLUMINA;2024-01-08T00:00:00Z;ftWT2tris_bottom_5_1;2024-01-08T06:28:00Z;1;Niskin caroussel;MiFish_U/E_F-tag|MiFish_U/E_R-tag;2000;1795;112_099_221202_999_3349_460_01_3841;0,45;SRP475428;not applicable;27,7;;;;
